frame_idx,t_frame_io,t_depth_copy,t_depth_inference,t_speed_preprocess,t_speed_raft_inference,t_speed_flow_grid,t_speed_3d_projection,t_speed_filter,t_speed_total,t_kalman_filter,t_vis_io,t_total_frame
247,0.004208564758300781,0.00025963783264160156,0.08344745635986328,0.0021991729736328125,0.014436721801757812,0.0012052059173583984,3.933906555175781e-05,0.0001506805419921875,0.018032073974609375,4.4345855712890625e-05,0.0008983612060546875,0.02369523048400879
248,0.004293680191040039,0.00023508071899414062,0.08344745635986328,0.002405881881713867,0.014601469039916992,0.0011894702911376953,4.220008850097656e-05,0.0001704692840576172,0.01840996742248535,4.5299530029296875e-05,0.0008451938629150391,0.0240933895111084
249,0.003774881362915039,0.0002162456512451172,0.08344745635986328,0.002145051956176758,0.01460719108581543,0.0011882781982421875,4.863739013671875e-05,0.00014734268188476562,0.018137693405151367,4.5299530029296875e-05,0.0008504390716552734,0.023261308670043945
250,0.004817485809326172,0.0002605915069580078,0.08344745635986328,0.002590656280517578,0.02033066749572754,0.0011785030364990234,4.506111145019531e-05,0.0001506805419921875,0.02429676055908203,4.863739013671875e-05,0.0008487701416015625,0.03051471710205078
251,0.0036764144897460938,0.0003230571746826172,0.08344745635986328,0.0023512840270996094,0.017710447311401367,0.0011701583862304688,4.1484832763671875e-05,0.00014090538024902344,0.02141594886779785,5.054473876953125e-05,0.0009486675262451172,0.02665543556213379
252,0.004467964172363281,0.0002789497375488281,0.08344745635986328,0.002675294876098633,0.020206928253173828,0.0011997222900390625,4.220008850097656e-05,0.00014662742614746094,0.02427196502685547,5.078315734863281e-05,0.0009527206420898438,0.03027939796447754
253,0.003972291946411133,0.000217437744140625,0.08344745635986328,0.0020051002502441406,0.019966840744018555,0.000972747802734375,7.152557373046875e-05,0.0002722740173339844,0.023290157318115234,7.343292236328125e-05,0.0014851093292236328,0.029422760009765625
254,0.004703044891357422,0.00025200843811035156,0.08344745635986328,0.0022466182708740234,0.01491999626159668,0.0011949539184570312,4.9114227294921875e-05,0.00016307830810546875,0.01857590675354004,5.14984130859375e-05,0.0009388923645019531,0.024773359298706055
255,0.0044591426849365234,0.00023674964904785156,0.08344745635986328,0.0021123886108398438,0.014491796493530273,0.0011854171752929688,5.0067901611328125e-05,0.0001652240753173828,0.0180056095123291,5.173683166503906e-05,0.0010597705841064453,0.024065017700195312
256,0.004511594772338867,0.00023698806762695312,0.08344745635986328,0.0022346973419189453,0.014480829238891602,0.0012121200561523438,3.62396240234375e-05,0.00015234947204589844,0.018117666244506836,5.221366882324219e-05,0.0010263919830322266,0.024216175079345703
257,0.003570556640625,0.0002105236053466797,0.08344745635986328,0.0019068717956542969,0.01970195770263672,0.0011785030364990234,4.1484832763671875e-05,0.00014925003051757812,0.022979259490966797,5.2928924560546875e-05,0.00096893310546875,0.028064489364624023
258,0.004434108734130859,0.00030541419982910156,0.08344745635986328,0.002444028854370117,0.015284538269042969,0.0011744499206542969,4.649162292480469e-05,0.00015163421630859375,0.019101858139038086,4.863739013671875e-05,0.0009484291076660156,0.025081634521484375
259,0.0048787593841552734,0.00022530555725097656,0.08344745635986328,0.0021517276763916016,0.01508021354675293,0.0011487007141113281,4.5299530029296875e-05,0.0002040863037109375,0.0186312198638916,5.054473876953125e-05,0.0010199546813964844,0.02515387535095215
260,0.004460573196411133,0.0002484321594238281,0.08344745635986328,0.0021562576293945312,0.015198707580566406,0.0011737346649169922,5.269050598144531e-05,0.00015926361083984375,0.018741369247436523,4.887580871582031e-05,0.0010154247283935547,0.02478194236755371
261,0.0036399364471435547,0.00020432472229003906,0.08344745635986328,0.0021905899047851562,0.016260147094726562,0.0011832714080810547,4.220008850097656e-05,0.0001556873321533203,0.019832372665405273,4.696846008300781e-05,0.001035928726196289,0.025068044662475586
262,0.004576683044433594,0.0002346038818359375,0.08344745635986328,0.002183198928833008,0.015305280685424805,0.001146554946899414,4.3392181396484375e-05,0.0001442432403564453,0.018823862075805664,4.982948303222656e-05,0.0009555816650390625,0.02489018440246582
263,0.003438711166381836,0.0001995563507080078,0.08344745635986328,0.002068042755126953,0.014948368072509766,0.0011744499206542969,4.3392181396484375e-05,0.00014352798461914062,0.018378734588623047,4.887580871582031e-05,0.0009844303131103516,0.023296356201171875
264,0.004514217376708984,0.0001780986785888672,0.08344745635986328,0.0021317005157470703,0.014367818832397461,0.0011868476867675781,4.00543212890625e-05,0.00014853477478027344,0.017876625061035156,4.673004150390625e-05,0.0009400844573974609,0.023818254470825195
265,0.00449681282043457,0.00024008750915527344,0.08344745635986328,0.002268075942993164,0.014549970626831055,0.0011858940124511719,4.8160552978515625e-05,0.00014090538024902344,0.01819443702697754,4.649162292480469e-05,0.0013086795806884766,0.02452397346496582
266,0.004626750946044922,0.0002636909484863281,0.08344745635986328,0.0021140575408935547,0.014419794082641602,0.0012402534484863281,4.5299530029296875e-05,0.00017333030700683594,0.017993450164794922,5.125999450683594e-05,0.0009000301361083984,0.024093151092529297
267,0.003387451171875,0.0002105236053466797,0.08344745635986328,0.001984119415283203,0.014584779739379883,0.0012011528015136719,4.0531158447265625e-05,0.00014853477478027344,0.017960071563720703,4.6253204345703125e-05,0.0009686946868896484,0.02281975746154785
268,0.004469633102416992,0.0002129077911376953,0.08344745635986328,0.0021572113037109375,0.014467477798461914,0.0011942386627197266,4.220008850097656e-05,0.0001595020294189453,0.018021583557128906,4.696846008300781e-05,0.0009076595306396484,0.023902416229248047
269,0.004542350769042969,0.00026988983154296875,0.08344745635986328,0.002223491668701172,0.014507293701171875,0.001188516616821289,3.886222839355469e-05,0.00017690658569335938,0.018136262893676758,4.839897155761719e-05,0.0008714199066162109,0.024138450622558594
270,0.004662513732910156,0.0002727508544921875,0.08344745635986328,0.002246379852294922,0.01462101936340332,0.0011832714080810547,3.6716461181640625e-05,0.00015401840209960938,0.018242597579956055,4.744529724121094e-05,0.0009260177612304688,0.0244290828704834
271,0.00379180908203125,0.0002231597900390625,0.08344745635986328,0.002202749252319336,0.015174150466918945,0.0011768341064453125,4.410743713378906e-05,0.000141143798828125,0.018740415573120117,4.553794860839844e-05,0.0009617805480957031,0.02400517463684082
272,0.0044100284576416016,0.00019931793212890625,0.08344745635986328,0.0023508071899414062,0.01727294921875,0.0011909008026123047,4.57763671875e-05,0.0001518726348876953,0.021013498306274414,4.458427429199219e-05,0.0009598731994628906,0.02685546875
273,0.00436091423034668,0.00029587745666503906,0.08344745635986328,0.0021877288818359375,0.019635677337646484,0.0011734962463378906,4.1961669921875e-05,0.0001533031463623047,0.023193359375,4.7206878662109375e-05,0.0009133815765380859,0.029047012329101562
274,0.004775285720825195,0.00023245811462402344,0.08344745635986328,0.0021233558654785156,0.01788806915283203,0.0011925697326660156,3.790855407714844e-05,0.0001704692840576172,0.02141404151916504,4.9114227294921875e-05,0.0008978843688964844,0.027643442153930664
275,0.0035796165466308594,0.0002262592315673828,0.08344745635986328,0.002186298370361328,0.015200138092041016,0.0011992454528808594,4.315376281738281e-05,0.00014972686767578125,0.018779993057250977,5.53131103515625e-05,0.001062154769897461,0.023950576782226562
276,0.004806995391845703,0.00027871131896972656,0.08344745635986328,0.002296924591064453,0.014886617660522461,0.0011477470397949219,4.220008850097656e-05,0.00014400482177734375,0.018518447875976562,5.054473876953125e-05,0.0009417533874511719,0.024907350540161133
277,0.004572629928588867,0.00022363662719726562,0.08344745635986328,0.002145528793334961,0.014782428741455078,0.0011868476867675781,3.504753112792969e-05,0.0001571178436279297,0.01830768585205078,4.887580871582031e-05,0.0013933181762695312,0.024793386459350586
278,0.004765510559082031,0.0002810955047607422,0.08344745635986328,0.0023250579833984375,0.014867305755615234,0.00118255615234375,4.1484832763671875e-05,0.00015401840209960938,0.018571853637695312,5.2928924560546875e-05,0.0009186267852783203,0.02485179901123047
279,0.0038552284240722656,0.00030541419982910156,0.08344745635986328,0.0022513866424560547,0.015504837036132812,0.001186370849609375,4.2438507080078125e-05,0.0001659393310546875,0.019152164459228516,4.363059997558594e-05,0.0009272098541259766,0.024538755416870117
280,0.004419088363647461,0.0003151893615722656,0.08344745635986328,0.0028352737426757812,0.023182392120361328,0.0019524097442626953,6.937980651855469e-05,0.0005824565887451172,0.028622865676879883,6.246566772460938e-05,0.0024330615997314453,0.03634953498840332
281,0.012103080749511719,0.0005137920379638672,0.08344745635986328,0.017086267471313477,0.03679251670837402,0.001127481460571289,5.078315734863281e-05,0.00017976760864257812,0.05524134635925293,6.532669067382812e-05,0.0012001991271972656,0.0694434642791748
282,0.005095243453979492,0.0002624988555908203,0.08413434028625488,0.03696322441101074,0.014508962631225586,0.0011448860168457031,4.38690185546875e-05,0.00013589859008789062,0.052797794342041016,5.125999450683594e-05,0.0009021759033203125,0.05936861038208008
283,0.0032863616943359375,0.0001800060272216797,0.08413434028625488,0.022556781768798828,0.015247821807861328,0.0011360645294189453,4.291534423828125e-05,0.00013971328735351562,0.039124250411987305,5.221366882324219e-05,0.0009469985961914062,0.04384970664978027
284,0.0040132999420166016,0.0001888275146484375,0.08413434028625488,0.018860340118408203,0.01790165901184082,0.0011875629425048828,4.291534423828125e-05,0.00015783309936523438,0.03815174102783203,5.14984130859375e-05,0.0009217262268066406,0.0435786247253418
285,0.003966808319091797,0.00022745132446289062,0.08413434028625488,0.02028489112854004,0.015522480010986328,0.0011086463928222656,4.267692565917969e-05,0.00014829635620117188,0.03710770606994629,5.078315734863281e-05,0.0009131431579589844,0.042508602142333984
286,0.004012584686279297,0.0002593994140625,0.08413434028625488,0.017672300338745117,0.017831802368164062,0.0011475086212158203,4.1484832763671875e-05,0.000152587890625,0.03684663772583008,5.1975250244140625e-05,0.0009076595306396484,0.04233384132385254
287,0.006354570388793945,0.00018310546875,0.08413434028625488,0.013084650039672852,0.020565271377563477,0.0011470317840576172,4.2438507080078125e-05,0.00015211105346679688,0.03499245643615723,5.5789947509765625e-05,0.0009577274322509766,0.04279279708862305
288,0.005593299865722656,0.0001862049102783203,0.08413434028625488,0.018975496292114258,0.015378236770629883,0.0011663436889648438,6.008148193359375e-05,0.00015401840209960938,0.035735368728637695,5.3882598876953125e-05,0.0009214878082275391,0.04276275634765625
289,0.004373073577880859,0.0002536773681640625,0.08413434028625488,0.015526056289672852,0.02640247344970703,0.0009551048278808594,6.723403930664062e-05,0.0002713203430175781,0.04322361946105957,9.202957153320312e-05,0.002021312713623047,0.05033445358276367
290,0.0037758350372314453,0.0002810955047607422,0.08413434028625488,0.012517452239990234,0.02159571647644043,0.0011889934539794922,4.100799560546875e-05,0.00015997886657714844,0.03550410270690918,6.175041198730469e-05,0.0009357929229736328,0.040816307067871094
291,0.0037446022033691406,0.00020694732666015625,0.08413434028625488,0.0021326541900634766,0.01513361930847168,0.0011646747589111328,4.38690185546875e-05,0.0001533031463623047,0.01862931251525879,5.245208740234375e-05,0.0009593963623046875,0.023844003677368164
292,0.005141258239746094,0.0002989768981933594,0.08413434028625488,0.0024721622467041016,0.02079463005065918,0.0009829998016357422,6.556510925292969e-05,0.0002715587615966797,0.024588823318481445,7.724761962890625e-05,0.0013687610626220703,0.031867265701293945
293,0.006376743316650391,0.0003609657287597656,0.08413434028625488,0.0025510787963867188,0.018588781356811523,0.0011715888977050781,4.291534423828125e-05,0.00018286705017089844,0.02253890037536621,4.744529724121094e-05,0.0009751319885253906,0.03055715560913086
294,0.004656553268432617,0.0002276897430419922,0.08413434028625488,0.002213001251220703,0.015251398086547852,0.0011844635009765625,4.267692565917969e-05,0.00017261505126953125,0.018865108489990234,4.57763671875e-05,0.0009109973907470703,0.024963855743408203
295,0.004163265228271484,0.0002503395080566406,0.08413434028625488,0.0020949840545654297,0.01446533203125,0.0012607574462890625,5.125999450683594e-05,0.00014710426330566406,0.0180206298828125,8.273124694824219e-05,0.000965118408203125,0.02375626564025879
296,0.00472712516784668,0.0002396106719970703,0.08413434028625488,0.002066373825073242,0.014528512954711914,0.0012443065643310547,5.364418029785156e-05,0.0001876354217529297,0.0180816650390625,4.482269287109375e-05,0.0009360313415527344,0.024271488189697266
297,0.0045795440673828125,0.00024247169494628906,0.08413434028625488,0.0021810531616210938,0.014529943466186523,0.0011913776397705078,7.2479248046875e-05,0.0001475811004638672,0.018123626708984375,4.649162292480469e-05,0.0009479522705078125,0.024213552474975586
298,0.0043354034423828125,0.00030732154846191406,0.08413434028625488,0.002201080322265625,0.014513254165649414,0.0011916160583496094,4.696846008300781e-05,0.0001533031463623047,0.01810741424560547,4.506111145019531e-05,0.0008907318115234375,0.023935794830322266
299,0.003732919692993164,0.0002593994140625,0.08413434028625488,0.002072572708129883,0.015125513076782227,0.0011794567108154297,4.57763671875e-05,0.0001399517059326172,0.018564462661743164,4.863739013671875e-05,0.0009534358978271484,0.023827075958251953
300,0.004643440246582031,0.00022530555725097656,0.08413434028625488,0.002232789993286133,0.014435052871704102,0.001184701919555664,3.886222839355469e-05,0.0001456737518310547,0.018038511276245117,4.792213439941406e-05,0.0009179115295410156,0.02412128448486328
301,0.0043032169342041016,0.0002536773681640625,0.08413434028625488,0.002038717269897461,0.014476776123046875,0.0011851787567138672,3.647804260253906e-05,0.00016570091247558594,0.017903804779052734,4.315376281738281e-05,0.0012485980987548828,0.024020671844482422
302,0.004545927047729492,0.00028133392333984375,0.08413434028625488,0.0020487308502197266,0.014437437057495117,0.0011799335479736328,4.100799560546875e-05,0.00014400482177734375,0.0178530216217041,4.744529724121094e-05,0.0008816719055175781,0.023847579956054688
303,0.00417327880859375,0.000225067138671875,0.08413434028625488,0.002038240432739258,0.014440536499023438,0.0011823177337646484,4.863739013671875e-05,0.00014925003051757812,0.01786041259765625,5.1975250244140625e-05,0.0009257793426513672,0.02349996566772461
304,0.004675865173339844,0.0002346038818359375,0.08413434028625488,0.002215147018432617,0.014628171920776367,0.0011856555938720703,4.0531158447265625e-05,0.00017213821411132812,0.01824212074279785,4.8160552978515625e-05,0.0008819103240966797,0.024356603622436523
305,0.0040547847747802734,0.0003006458282470703,0.08413434028625488,0.002330780029296875,0.014762401580810547,0.0011420249938964844,4.458427429199219e-05,0.00015091896057128906,0.01843118667602539,5.4836273193359375e-05,0.0010559558868408203,0.0241696834564209
306,0.003962278366088867,0.00023865699768066406,0.08413434028625488,0.002181529998779297,0.014526605606079102,0.0011913776397705078,4.57763671875e-05,0.0001575946807861328,0.018104076385498047,5.173683166503906e-05,0.0009148120880126953,0.023551464080810547
307,0.0038247108459472656,0.00021648406982421875,0.08413434028625488,0.0019626617431640625,0.014454364776611328,0.0011937618255615234,4.267692565917969e-05,0.0001380443572998047,0.017792701721191406,5.1975250244140625e-05,0.0009827613830566406,0.02316570281982422
308,0.0050754547119140625,0.00026702880859375,0.08413434028625488,0.002233266830444336,0.015092611312866211,0.0011959075927734375,4.458427429199219e-05,0.00015091896057128906,0.018718481063842773,4.935264587402344e-05,0.0009233951568603516,0.025278329849243164
309,0.005010366439819336,0.0002770423889160156,0.08413434028625488,0.00203704833984375,0.02123546600341797,0.0009753704071044922,6.937980651855469e-05,0.00026535987854003906,0.024584054946899414,7.271766662597656e-05,0.0014681816101074219,0.03179740905761719
310,0.004395961761474609,0.00019621849060058594,0.08413434028625488,0.0021255016326904297,0.014572381973266602,0.0012125968933105469,4.76837158203125e-05,0.0001590251922607422,0.018119096755981445,5.125999450683594e-05,0.0009257793426513672,0.023967504501342773
311,0.0035490989685058594,0.00028228759765625,0.08413434028625488,0.0021555423736572266,0.01793527603149414,0.0011620521545410156,3.7670135498046875e-05,0.0001475811004638672,0.021439552307128906,5.173683166503906e-05,0.0008909702301025391,0.026454687118530273
312,0.004681587219238281,0.00027060508728027344,0.08413434028625488,0.002165079116821289,0.014406919479370117,0.0011861324310302734,4.696846008300781e-05,0.00014734268188476562,0.017953157424926758,5.054473876953125e-05,0.0008873939514160156,0.024092435836791992
313,0.004437446594238281,0.0002713203430175781,0.08413434028625488,0.002186298370361328,0.014571905136108398,0.0011992454528808594,4.5299530029296875e-05,0.00016927719116210938,0.018172740936279297,4.4345855712890625e-05,0.00133514404296875,0.024521827697753906
314,0.004782199859619141,0.0002961158752441406,0.08413434028625488,0.0023145675659179688,0.01454782485961914,0.0011789798736572266,4.506111145019531e-05,0.00015044212341308594,0.018237590789794922,4.673004150390625e-05,0.0008790493011474609,0.02448725700378418
315,0.0036478042602539062,0.0002269744873046875,0.08413434028625488,0.002039670944213867,0.015099525451660156,0.0012102127075195312,4.0531158447265625e-05,0.00015020370483398438,0.01854109764099121,4.744529724121094e-05,0.0009074211120605469,0.02361893653869629
316,0.0045604705810546875,0.00024962425231933594,0.08413434028625488,0.002171039581298828,0.021614551544189453,0.0011632442474365234,3.719329833984375e-05,0.00014901161193847656,0.025136232376098633,4.863739013671875e-05,0.0009210109710693359,0.03116321563720703
317,0.004660367965698242,0.00024318695068359375,0.08413434028625488,0.0021626949310302734,0.02154541015625,0.0012083053588867188,5.173683166503906e-05,0.00014853477478027344,0.02511739730834961,4.5299530029296875e-05,0.0010097026824951172,0.0313265323638916
318,0.00462031364440918,0.0002627372741699219,0.08413434028625488,0.0021910667419433594,0.015001773834228516,0.0011851787567138672,4.458427429199219e-05,0.0001404285430908203,0.018563508987426758,5.316734313964844e-05,0.0008668899536132812,0.024627685546875
319,0.0038847923278808594,0.00021457672119140625,0.08413434028625488,0.002165079116821289,0.014953136444091797,0.0011818408966064453,4.0531158447265625e-05,0.00014925003051757812,0.018491744995117188,4.696846008300781e-05,0.0008945465087890625,0.023789644241333008
320,0.004611492156982422,0.0002608299255371094,0.08413434028625488,0.002156496047973633,0.01791214942932129,0.0011720657348632812,3.647804260253906e-05,0.00015664100646972656,0.021434783935546875,4.4345855712890625e-05,0.0009372234344482422,0.027550220489501953
321,0.00453639030456543,0.00026535987854003906,0.08413434028625488,0.002259969711303711,0.015802860260009766,0.001165628433227539,3.719329833984375e-05,0.00014901161193847656,0.019415616989135742,5.173683166503906e-05,0.0011305809020996094,0.025699853897094727
322,0.004193544387817383,0.0003204345703125,0.08413434028625488,0.002223968505859375,0.0182342529296875,0.0011839866638183594,4.1484832763671875e-05,0.0001347064971923828,0.021819591522216797,4.9114227294921875e-05,0.0009219646453857422,0.02754688262939453
323,0.003875732421875,0.00020933151245117188,0.08413434028625488,0.00205230712890625,0.014957666397094727,0.0011894702911376953,4.482269287109375e-05,0.0001423358917236328,0.018388032913208008,4.9114227294921875e-05,0.0009002685546875,0.023701906204223633
324,0.004544496536254883,0.000362396240234375,0.08413434028625488,0.002335071563720703,0.015078306198120117,0.0011858940124511719,4.0531158447265625e-05,0.00016379356384277344,0.018804311752319336,4.76837158203125e-05,0.0008909702301025391,0.02492976188659668
325,0.0043392181396484375,0.000232696533203125,0.08413434028625488,0.002307415008544922,0.0175933837890625,0.0011870861053466797,4.267692565917969e-05,0.00016164779663085938,0.02129340171813965,5.125999450683594e-05,0.0014233589172363281,0.02759718894958496
326,0.004620552062988281,0.00024056434631347656,0.08413434028625488,0.0020275115966796875,0.01598334312438965,0.0011866092681884766,4.410743713378906e-05,0.0001735687255859375,0.019416093826293945,5.173683166503906e-05,0.0009450912475585938,0.025531291961669922
327,0.00397944450378418,0.0002231597900390625,0.08413434028625488,0.002028226852416992,0.015028715133666992,0.0012001991271972656,4.744529724121094e-05,0.0001480579376220703,0.01845407485961914,5.14984130859375e-05,0.0014789104461669922,0.02443695068359375
328,0.004590034484863281,0.0002598762512207031,0.08413434028625488,0.002080678939819336,0.014474153518676758,0.001188516616821289,4.172325134277344e-05,0.00016307830810546875,0.017949342727661133,4.482269287109375e-05,0.0010673999786376953,0.02416205406188965
329,0.004407167434692383,0.00024271011352539062,0.08413434028625488,0.0021219253540039062,0.014476537704467773,0.001194000244140625,4.1484832763671875e-05,0.00016307830810546875,0.017998456954956055,5.269050598144531e-05,0.0010440349578857422,0.024000167846679688
330,0.004610538482666016,0.00023984909057617188,0.08413434028625488,0.002215147018432617,0.014586448669433594,0.001176595687866211,4.506111145019531e-05,0.0001461505889892578,0.018170833587646484,5.0067901611328125e-05,0.0009462833404541016,0.024288177490234375
331,0.004276752471923828,0.0002522468566894531,0.08413434028625488,0.002114534378051758,0.01483154296875,0.0011370182037353516,3.9577484130859375e-05,0.0001652240753173828,0.01828908920288086,5.316734313964844e-05,0.0009608268737792969,0.02409529685974121
332,0.004597902297973633,0.0002772808074951172,0.08413434028625488,0.0023064613342285156,0.015193462371826172,0.0011894702911376953,4.673004150390625e-05,0.0001480579376220703,0.018885374069213867,5.2928924560546875e-05,0.0010182857513427734,0.02510857582092285
333,0.004509925842285156,0.0002300739288330078,0.08413434028625488,0.002272367477416992,0.014961481094360352,0.0011904239654541016,4.649162292480469e-05,0.00015020370483398438,0.01862168312072754,4.792213439941406e-05,0.0009675025939941406,0.02464890480041504
334,0.003705739974975586,0.0002722740173339844,0.08413434028625488,0.002273082733154297,0.01812577247619629,0.0011639595031738281,4.1961669921875e-05,0.00014400482177734375,0.021750211715698242,5.14984130859375e-05,0.0010793209075927734,0.027113914489746094
335,0.0047457218170166016,0.0002410411834716797,0.08413434028625488,0.002280712127685547,0.01761603355407715,0.0012044906616210938,3.528594970703125e-05,0.00014853477478027344,0.0212857723236084,5.602836608886719e-05,0.0009336471557617188,0.027520418167114258
336,0.00456690788269043,0.00029087066650390625,0.08413434028625488,0.0021314620971679688,0.016946077346801758,0.0011937618255615234,4.553794860839844e-05,0.0001404285430908203,0.020458221435546875,4.553794860839844e-05,0.0009665489196777344,0.026575088500976562
337,0.004517555236816406,0.00024175643920898438,0.08413434028625488,0.002213716506958008,0.01981377601623535,0.0010237693786621094,4.315376281738281e-05,0.00015664100646972656,0.023252487182617188,7.343292236328125e-05,0.0014219284057617188,0.029796600341796875
338,0.004559040069580078,0.0002486705780029297,0.08413434028625488,0.002167940139770508,0.019381284713745117,0.0011630058288574219,4.267692565917969e-05,0.0001480579376220703,0.022903919219970703,4.839897155761719e-05,0.0009560585021972656,0.0289914608001709
339,0.004593610763549805,0.0002846717834472656,0.08413434028625488,0.0022568702697753906,0.019353866577148438,0.0009715557098388672,6.508827209472656e-05,0.00034427642822265625,0.02299332618713379,5.125999450683594e-05,0.0009744167327880859,0.0291898250579834
340,0.0043430328369140625,0.0003235340118408203,0.08413434028625488,0.002303600311279297,0.014734029769897461,0.0011844635009765625,4.839897155761719e-05,0.00015020370483398438,0.018421173095703125,5.078315734863281e-05,0.0009167194366455078,0.024312496185302734
341,0.004469633102416992,0.0002503395080566406,0.08413434028625488,0.002141714096069336,0.014536857604980469,0.0011866092681884766,4.172325134277344e-05,0.00017189979553222656,0.018079757690429688,5.173683166503906e-05,0.0009508132934570312,0.024088382720947266
342,0.004605531692504883,0.00024175643920898438,0.08413434028625488,0.0021648406982421875,0.014809608459472656,0.001184225082397461,4.482269287109375e-05,0.0001544952392578125,0.01835942268371582,5.316734313964844e-05,0.0009100437164306641,0.024442195892333984
343,0.004262208938598633,0.0002465248107910156,0.08413434028625488,0.0021979808807373047,0.014589786529541016,0.0011785030364990234,4.076957702636719e-05,0.00014209747314453125,0.01815032958984375,4.6253204345703125e-05,0.0008704662322998047,0.02383136749267578
344,0.004452943801879883,0.0003006458282470703,0.08413434028625488,0.0022280216217041016,0.015172004699707031,0.001196146011352539,4.0531158447265625e-05,0.00016260147094726562,0.01880025863647461,5.030632019042969e-05,0.0009329319000244141,0.024790287017822266
345,0.00465703010559082,0.000255584716796875,0.08413434028625488,0.002225637435913086,0.017857074737548828,0.001154184341430664,4.744529724121094e-05,0.00014972686767578125,0.021434783935546875,5.078315734863281e-05,0.0009746551513671875,0.027640819549560547
346,0.0045623779296875,0.00023436546325683594,0.08413434028625488,0.002124309539794922,0.01511836051940918,0.0011806488037109375,4.839897155761719e-05,0.00015020370483398438,0.01862311363220215,4.506111145019531e-05,0.0009171962738037109,0.024624347686767578
347,0.00433349609375,0.0002892017364501953,0.08413434028625488,0.002099752426147461,0.0193326473236084,0.0011937618255615234,4.1484832763671875e-05,0.00015592575073242188,0.022824525833129883,5.435943603515625e-05,0.0009565353393554688,0.028715848922729492
348,0.004686117172241211,0.00026869773864746094,0.08413434028625488,0.0020678043365478516,0.014420270919799805,0.0011682510375976562,4.696846008300781e-05,0.00015091896057128906,0.017855167388916016,4.744529724121094e-05,0.0009217262268066406,0.024050474166870117
349,0.004290342330932617,0.0003116130828857422,0.08413434028625488,0.0025658607482910156,0.01821303367614746,0.0011858940124511719,3.8623809814453125e-05,0.0001418590545654297,0.02214646339416504,4.982948303222656e-05,0.0014722347259521484,0.028505325317382812
350,0.004577159881591797,0.0003123283386230469,0.08413434028625488,0.0029554367065429688,0.0228879451751709,0.0019311904907226562,0.00014710426330566406,0.0005652904510498047,0.0284879207611084,6.461143493652344e-05,0.002496957778930664,0.03635287284851074
351,0.01444864273071289,0.0005443096160888672,0.08413434028625488,0.0344388484954834,0.016648530960083008,0.0011408329010009766,4.863739013671875e-05,0.0001780986785888672,0.05245709419250488,6.580352783203125e-05,0.0012059211730957031,0.06903505325317383
352,0.005415201187133789,0.00021576881408691406,0.08271408081054688,0.014803409576416016,0.015413045883178711,0.0011277198791503906,5.698204040527344e-05,0.00017309188842773438,0.031575679779052734,6.031990051269531e-05,0.0010423660278320312,0.03857588768005371
353,0.004059553146362305,0.00021338462829589844,0.08271408081054688,0.013562440872192383,0.015465974807739258,0.0011348724365234375,4.57763671875e-05,0.00017023086547851562,0.030380725860595703,5.936622619628906e-05,0.0011296272277832031,0.03610420227050781
354,0.004160881042480469,0.0002765655517578125,0.08271408081054688,0.01947617530822754,0.01787853240966797,0.0011506080627441406,4.172325134277344e-05,0.0001571178436279297,0.03870511054992676,5.221366882324219e-05,0.0009443759918212891,0.04439496994018555
355,0.0038535594940185547,0.00020122528076171875,0.08271408081054688,0.016191482543945312,0.018128633499145508,0.001132965087890625,3.719329833984375e-05,0.0001399517059326172,0.03563213348388672,4.9591064453125e-05,0.0008938312530517578,0.040874481201171875
356,0.003786325454711914,0.00020384788513183594,0.08271408081054688,0.020401954650878906,0.015501737594604492,0.001100778579711914,4.4345855712890625e-05,0.0001499652862548828,0.037199974060058594,4.982948303222656e-05,0.0009491443634033203,0.04244351387023926
357,0.004316806793212891,0.00021529197692871094,0.08271408081054688,0.017380475997924805,0.015242576599121094,0.0011451244354248047,4.1484832763671875e-05,0.00015234947204589844,0.033963680267333984,4.982948303222656e-05,0.0009424686431884766,0.03974151611328125
358,0.003991842269897461,0.00021338462829589844,0.08271408081054688,0.020982980728149414,0.015519857406616211,0.0011434555053710938,5.6743621826171875e-05,0.00017309188842773438,0.037877559661865234,6.341934204101562e-05,0.0009305477142333984,0.043346405029296875
359,0.0038101673126220703,0.0001342296600341797,0.08271408081054688,0.015212774276733398,0.014949798583984375,0.001135110855102539,3.528594970703125e-05,0.0001442432403564453,0.031478166580200195,5.364418029785156e-05,0.0008993148803710938,0.03663229942321777
360,0.004729747772216797,0.00024175643920898438,0.08271408081054688,0.013504266738891602,0.020083904266357422,0.0009579658508300781,6.794929504394531e-05,0.0002720355987548828,0.03488802909851074,7.152557373046875e-05,0.0013823509216308594,0.04168510437011719
361,0.005030632019042969,0.0002224445343017578,0.08271408081054688,0.012345075607299805,0.023919105529785156,0.0009801387786865234,6.103515625e-05,0.00027298927307128906,0.037580251693725586,7.176399230957031e-05,0.0018610954284667969,0.045125722885131836
362,0.005262136459350586,0.0002593994140625,0.08271408081054688,0.002029895782470703,0.015133857727050781,0.0011925697326660156,5.054473876953125e-05,0.000156402587890625,0.018564224243164062,5.1021575927734375e-05,0.0009467601776123047,0.02533698081970215
363,0.003720998764038086,0.00027489662170410156,0.08271408081054688,0.0021767616271972656,0.015231609344482422,0.0011272430419921875,3.8623809814453125e-05,0.00013709068298339844,0.01871323585510254,5.269050598144531e-05,0.0009186267852783203,0.02393817901611328
