frame_idx,V_raw_onnx,V_filtered_onnx,conf_onnx,t_infer_onnx,t_total_onnx,V_raw_torch,V_filtered_torch,conf_torch,t_infer_torch,t_total_torch,raw_diff,filtered_diff
149,2.619184522128612,2.644836187362671,0.2975,13.254404067993164,15.455245971679688,2.619184522128612,2.6452574729919434,0.2975,11.635065078735352,13.489246368408203,0.0,0.00042128562927246094
150,2.445008446176409,2.6396596431732178,0.2,12.828588485717773,14.303445816040039,2.445008446176409,2.640078067779541,0.2,11.748552322387695,13.547182083129883,0.0,0.0004184246063232422
151,2.3722204418876114,2.6325368881225586,0.24,13.362646102905273,15.343904495239258,2.3722204418876114,2.6329524517059326,0.24,11.781930923461914,13.581275939941406,0.0,0.00041556358337402344
152,2.3906123350282735,2.6261000633239746,0.195,13.315916061401367,15.277862548828125,2.3906123350282735,2.6265127658843994,0.195,11.755228042602539,13.685226440429688,0.0,0.0004127025604248047
153,2.443320202939259,2.6212942600250244,0.1925,13.23699951171875,15.293121337890625,2.443320202939259,2.621703863143921,0.1925,11.765480041503906,13.528823852539062,0.0,0.0004096031188964844
154,2.424472741701214,2.616071939468384,0.185,13.394832611083984,15.437841415405273,2.424472741701214,2.61647891998291,0.185,11.77358627319336,13.59701156616211,0.0,0.0004069805145263672
155,2.6057859899935467,2.6160147190093994,0.215,12.811660766601562,14.261722564697266,2.6057859899935467,2.6164190769195557,0.215,11.836051940917969,13.668537139892578,0.0,0.00040435791015625
156,2.4941154725256367,2.612865924835205,0.2,13.264894485473633,15.193700790405273,2.4941154725256367,2.613267660140991,0.2,11.82699203491211,13.637304306030273,0.0,0.0004017353057861328
157,2.5566217363148995,2.6115105152130127,0.225,13.21721076965332,15.276193618774414,2.5566217363148995,2.6119096279144287,0.225,11.739015579223633,13.558387756347656,0.0,0.0003991127014160156
158,2.512927500773839,2.608987331390381,0.2325,13.257503509521484,15.175342559814453,2.512927500773839,2.6093835830688477,0.2325,11.636734008789062,13.506889343261719,0.0,0.0003962516784667969
159,2.489355452792135,2.60587739944458,0.25,13.252735137939453,15.320301055908203,2.489355452792135,2.6062707901000977,0.25,11.814594268798828,13.625383377075195,0.0,0.0003933906555175781
160,2.3414431235270614,2.598820209503174,0.19,13.125896453857422,15.137195587158203,2.3414431235270614,2.5992109775543213,0.19,11.758089065551758,13.575315475463867,0.0,0.00039076805114746094
161,2.4968863472577896,2.5961222648620605,0.17,13.438940048217773,15.588998794555664,2.4968863472577896,2.596510410308838,0.17,11.803865432739258,13.661623001098633,0.0,0.00038814544677734375
162,2.417950084043555,2.591360569000244,0.1825,13.276100158691406,15.278816223144531,2.417950084043555,2.5917463302612305,0.1825,11.751651763916016,13.57722282409668,0.0,0.0003857612609863281
163,2.5318308205389517,2.5897538661956787,0.185,13.224363327026367,15.40517807006836,2.5318308205389517,2.590137243270874,0.185,11.791229248046875,13.735294342041016,0.0,0.0003833770751953125
164,2.46390872738117,2.5863723754882812,0.19,13.352155685424805,15.358209609985352,2.46390872738117,2.5867531299591064,0.19,11.748552322387695,13.632774353027344,0.0,0.0003807544708251953
165,2.5276994901091974,2.5847580432891846,0.2,12.943506240844727,14.3890380859375,2.5276994901091974,2.5851359367370605,0.2,11.828184127807617,13.642549514770508,0.0,0.00037789344787597656
166,2.495710911837734,2.582334041595459,0.2125,13.483524322509766,15.894651412963867,2.495710911837734,2.582709312438965,0.2125,13.433694839477539,15.255928039550781,0.0,0.0003752708435058594
167,2.508460106972567,2.58029842376709,0.22,13.39578628540039,15.582561492919922,2.508460106972567,2.5806710720062256,0.22,11.742830276489258,13.553380966186523,0.0,0.0003726482391357422
168,2.44719580058272,2.5767030715942383,0.205,13.457775115966797,15.458822250366211,2.459129947975159,2.577385663986206,0.205,11.924028396606445,13.895034790039062,0.011934147392439254,0.0006825923919677734
169,2.520324664673603,2.57509183883667,0.2025,13.304471969604492,15.5181884765625,2.520324664673603,2.5757665634155273,0.2025,11.716604232788086,13.512849807739258,0.0,0.0006747245788574219
170,2.382113169352242,2.569927930831909,0.195,12.75181770324707,14.431953430175781,2.382113169352242,2.5705950260162354,0.195,11.657476425170898,13.431787490844727,0.0,0.0006670951843261719
171,2.4259309374290674,2.566007375717163,0.2025,13.236761093139648,15.494585037231445,2.4259309374290674,2.566666841506958,0.2025,11.78598403930664,13.629436492919922,0.0,0.0006594657897949219
172,2.543017612910261,2.5651843547821045,0.1975,13.406991958618164,15.500068664550781,2.543017612910261,2.565836191177368,0.1975,11.54017448425293,13.407707214355469,0.0,0.0006518363952636719
173,2.535880113549199,2.564196825027466,0.1975,13.48257064819336,15.724897384643555,2.4995930480850825,2.563910961151123,0.1975,11.58285140991211,13.446569442749023,0.03628706546411653,0.00028586387634277344
174,2.477021532737368,2.5617284774780273,0.21,13.520240783691406,15.714883804321289,2.477021532737368,2.561450958251953,0.21,11.522054672241211,13.390541076660156,0.0,0.00027751922607421875
175,2.759526233622179,2.5664944648742676,0.2925,12.768983840942383,14.407157897949219,2.766612569529052,2.5664052963256836,0.2925,11.626005172729492,13.412952423095703,0.007086335906873131,8.916854858398438e-05
176,2.643470081977691,2.5682244300842285,0.27,13.462305068969727,15.908956527709961,2.643470081977691,2.5681405067443848,0.27,11.622905731201172,13.443470001220703,0.0,8.392333984375e-05
177,2.62706340340821,2.5695061683654785,0.28,13.302087783813477,15.522241592407227,2.6249576149207368,2.569373846054077,0.28,11.757373809814453,13.55743408203125,0.002105788487473337,0.0001323223114013672
178,2.541068243688642,2.5686025619506836,0.2425,13.42916488647461,15.498638153076172,2.541068243688642,2.5684757232666016,0.2425,11.88516616821289,13.68570327758789,0.0,0.00012683868408203125
179,2.5115876356301907,2.5669808387756348,0.3,13.402700424194336,15.596866607666016,2.5115876356301907,2.566859483718872,0.3,11.63339614868164,13.436079025268555,0.0,0.00012135505676269531
180,2.548614687674818,2.5663156509399414,0.2975,12.799501419067383,14.479398727416992,2.548614687674818,2.566199779510498,0.2975,11.55853271484375,13.345003128051758,0.0,0.00011587142944335938
181,2.678786288073156,2.568896770477295,0.3225,13.514041900634766,15.728473663330078,2.678786288073156,2.5687859058380127,0.3225,11.697053909301758,13.592243194580078,0.0,0.00011086463928222656
182,2.687151204688357,2.57163405418396,0.3,14.080047607421875,16.57271385192871,2.687151204688357,2.571528196334839,0.3,11.733770370483398,13.676881790161133,0.0,0.00010585784912109375
183,2.4734360842405434,2.5690512657165527,0.3175,13.261795043945312,15.912294387817383,2.4734360842405434,2.5689504146575928,0.3175,16.586780548095703,18.622159957885742,0.0,0.00010085105895996094
184,2.4491857988459023,2.565925121307373,0.31,13.25225830078125,15.265703201293945,2.4491857988459023,2.565829277038574,0.31,11.720895767211914,13.52691650390625,0.0,9.584426879882812e-05
185,2.1886935876706737,2.556490659713745,0.2475,12.831449508666992,14.526844024658203,2.1886935876706737,2.5563995838165283,0.2475,11.728525161743164,13.495922088623047,0.0,9.107589721679688e-05
186,1.8775570847358152,2.539660692214966,0.2325,13.351678848266602,15.431642532348633,1.8775570847358152,2.539574384689331,0.2325,11.974811553955078,13.851404190063477,0.0,8.630752563476562e-05
187,2.3853464614988447,2.535492420196533,0.17,13.266801834106445,15.331745147705078,2.3853464614988447,2.5354106426239014,0.17,11.734247207641602,13.538122177124023,0.0,8.177757263183594e-05
188,2.4172168905916274,2.5321786403656006,0.1575,13.282537460327148,15.330076217651367,2.4172168905916274,2.5321013927459717,0.1575,11.588811874389648,13.464927673339844,0.0,7.724761962890625e-05
189,1.2433574848593667,2.500629186630249,0.235,13.389348983764648,15.779256820678711,1.2433574848593667,2.500556230545044,0.235,11.62409782409668,13.42916488647461,0.0,7.295608520507812e-05
190,1.969406614810145,2.4871363639831543,0.1575,12.83407211303711,14.633417129516602,1.969406614810145,2.487067699432373,0.1575,11.58905029296875,13.3514404296875,0.0,6.866455078125e-05
191,1.9977082427444899,2.4745843410491943,0.1425,13.366937637329102,15.470504760742188,1.9977082427444899,2.474519968032837,0.1425,11.622428894042969,13.417482376098633,0.0,6.437301635742188e-05
192,1.751246433685786,2.4563958644866943,0.1775,13.376951217651367,15.49673080444336,1.751246433685786,2.4563355445861816,0.1775,11.733770370483398,13.479232788085938,0.0,6.031990051269531e-05
193,1.9211616731817793,2.4425995349884033,0.175,13.364791870117188,15.83099365234375,1.9211616731817793,2.4425430297851562,0.175,11.717557907104492,13.519763946533203,0.0,5.650520324707031e-05
194,1.8748566715847466,2.4279725551605225,0.1875,13.365983963012695,15.473127365112305,1.8748566715847466,2.42792010307312,0.1875,11.541128158569336,13.408422470092773,0.0,5.245208740234375e-05
195,2.040224077712045,2.417534351348877,0.2,12.73965835571289,14.251470565795898,2.040224077712045,2.4174857139587402,0.2,11.704444885253906,13.471841812133789,0.0,4.863739013671875e-05
196,2.1491730732606924,2.4098639488220215,0.195,13.312816619873047,15.305042266845703,2.1491730732606924,2.4098191261291504,0.195,11.66844367980957,13.484001159667969,0.0,4.482269287109375e-05
197,2.2621161494757005,2.404994487762451,0.1725,13.306856155395508,15.297174453735352,2.2621161494757005,2.4049534797668457,0.1725,11.682987213134766,13.540506362915039,0.0,4.100799560546875e-05
198,2.391948662804097,2.4032599925994873,0.1725,13.972759246826172,16.216278076171875,2.391948662804097,2.4032227993011475,0.1725,11.76309585571289,14.700174331665039,0.0,3.719329833984375e-05
199,2.3941326405873893,2.401615858078003,0.1775,14.876365661621094,18.276691436767578,2.3941326405873893,2.4015820026397705,0.1775,11.630535125732422,13.709068298339844,0.0,3.3855438232421875e-05
200,2.4674326354491365,2.4017131328582764,0.1675,12.711286544799805,14.504194259643555,2.4674326354491365,2.4016826152801514,0.1675,11.731624603271484,13.491630554199219,0.0,3.0517578125e-05
201,2.3479372004693877,2.3990461826324463,0.1975,13.571977615356445,15.90418815612793,2.3479372004693877,2.3990190029144287,0.1975,11.672735214233398,13.466596603393555,0.0,2.7179718017578125e-05
202,2.3811182104248845,2.3972015380859375,0.22,13.24915885925293,15.31982421875,2.3811182104248845,2.3971776962280273,0.22,11.66677474975586,13.511180877685547,0.0,2.384185791015625e-05
203,2.2990363649306396,2.3935067653656006,0.22,13.254165649414062,15.30313491821289,2.2990363649306396,2.393486261367798,0.22,11.542797088623047,13.339996337890625,0.0,2.0503997802734375e-05
204,2.3300049774597,2.3905975818634033,0.2125,13.311624526977539,15.471458435058594,2.3300049774597,2.390580177307129,0.2125,11.693716049194336,13.537168502807617,0.0,1.7404556274414062e-05
205,2.4184499103953607,2.389773368835449,0.2075,12.745141983032227,14.386892318725586,2.4184499103953607,2.389759063720703,0.2075,11.717557907104492,13.526678085327148,0.0,1.430511474609375e-05
206,2.350967243352984,2.387430429458618,0.1875,13.356924057006836,15.658378601074219,2.367329836367367,2.3877928256988525,0.1875,11.571168899536133,13.42320442199707,0.016362593014383364,0.000362396240234375
207,2.2523140043058105,2.3828907012939453,0.1975,13.252735137939453,15.326976776123047,2.2523140043058105,2.3832504749298096,0.1975,11.67750358581543,13.570547103881836,0.0,0.0003597736358642578
208,2.3911361445946437,2.3815906047821045,0.1825,13.244867324829102,15.256643295288086,2.3911361445946437,2.3819477558135986,0.1825,11.820316314697266,13.633966445922852,0.0,0.0003571510314941406
209,2.3935639675138938,2.380376100540161,0.1875,13.316631317138672,15.442848205566406,2.3935639675138938,2.380730628967285,0.1875,11.552572250366211,13.402462005615234,0.0,0.00035452842712402344
210,2.83495533746531,2.3891541957855225,0.4575,12.89224624633789,14.770746231079102,2.83495533746531,2.3895061016082764,0.4575,11.708498001098633,13.516426086425781,0.0,0.00035190582275390625
211,2.8060309653831124,2.3971335887908936,0.46,13.24462890625,15.409231185913086,2.8060309653831124,2.3974831104278564,0.46,11.645793914794922,13.510465621948242,0.0,0.0003495216369628906
212,2.8340176118622917,2.4056081771850586,0.43,13.26608657836914,15.324831008911133,2.8340176118622917,2.4059553146362305,0.43,11.635541915893555,13.480186462402344,0.0,0.000347137451171875
213,2.8746758941253603,2.414851665496826,0.4325,13.309717178344727,15.326261520385742,2.8746758941253603,2.415196180343628,0.4325,11.550188064575195,13.414144515991211,0.0,0.0003445148468017578
214,2.8715086765932925,2.4238698482513428,0.4475,13.457298278808594,15.579700469970703,2.8715086765932925,2.4242117404937744,0.4475,11.58761978149414,13.437747955322266,0.0,0.0003418922424316406
215,2.662608024324826,2.4280850887298584,0.38,12.877464294433594,14.334917068481445,2.662608024324826,2.428424596786499,0.38,11.89732551574707,13.71145248413086,0.0,0.000339508056640625
216,2.642977893465963,2.4317970275878906,0.3725,13.355016708374023,15.596866607666016,2.642977893465963,2.4321341514587402,0.3725,11.728525161743164,13.582229614257812,0.0,0.0003371238708496094
217,2.6498050976261025,2.4356019496917725,0.38,13.332843780517578,15.395641326904297,2.6498050976261025,2.435936450958252,0.38,11.57832145690918,13.474702835083008,0.0,0.0003345012664794922
218,2.6843061260810854,2.4401090145111084,0.365,13.357162475585938,15.495061874389648,2.6843061260810854,2.440441131591797,0.365,11.741876602172852,13.617277145385742,0.0,0.00033211708068847656
219,2.6604604466817965,2.444018602371216,0.3625,13.33928108215332,15.648126602172852,2.6604604466817965,2.4443483352661133,0.3625,11.496543884277344,13.34238052368164,0.0,0.00032973289489746094
220,2.7077390486060713,2.4489059448242188,0.39,12.826204299926758,14.605998992919922,2.7077390486060713,2.449233293533325,0.39,11.549711227416992,13.36359977722168,0.0,0.0003273487091064453
221,2.7048406758669525,2.4536516666412354,0.395,13.590574264526367,15.82026481628418,2.7048406758669525,2.4539763927459717,0.395,11.523962020874023,13.365745544433594,0.0,0.0003247261047363281
222,2.6736893844540286,2.4576399326324463,0.375,13.288021087646484,15.544652938842773,2.6736893844540286,2.4579625129699707,0.375,11.735200881958008,13.535737991333008,0.0,0.00032258033752441406
223,2.6593267339217093,2.461251974105835,0.385,13.61393928527832,15.826702117919922,2.6646872089659874,2.461688995361328,0.385,11.702299118041992,13.538360595703125,0.005360475044278168,0.00043702125549316406
224,2.619329321193881,2.4639365673065186,0.39,13.248443603515625,15.371322631835938,2.619329321193881,2.464369535446167,0.39,11.546134948730469,13.387680053710938,0.0,0.0004329681396484375
225,2.591569696319275,2.465977191925049,0.395,12.718439102172852,14.449834823608398,2.591569696319275,2.4664061069488525,0.395,11.567831039428711,13.359308242797852,0.0,0.00042891502380371094
226,2.714429949582624,2.4706506729125977,0.39,13.44442367553711,15.761137008666992,2.714429949582624,2.4710752964019775,0.39,11.560916900634766,13.690948486328125,0.0,0.0004246234893798828
227,2.624009051277655,2.473294973373413,0.3975,13.33475112915039,15.527725219726562,2.6304559712285562,2.4738550186157227,0.3975,11.748313903808594,13.525009155273438,0.0064469199509011865,0.0005600452423095703
228,2.6432634861485944,2.4763143062591553,0.375,13.256549835205078,15.275955200195312,2.6378994242358154,2.476752758026123,0.3725,11.756181716918945,13.533830642700195,0.00536406191277905,0.00043845176696777344
229,2.5632967913914246,2.4775660037994385,0.3575,13.231039047241211,15.196084976196289,2.5632967913914246,2.4780001640319824,0.3575,11.66844367980957,13.49329948425293,0.0,0.0004341602325439453
230,2.4453572077880192,2.476267099380493,0.3325,12.868881225585938,14.612674713134766,2.4453572077880192,2.4766972064971924,0.3325,11.634588241577148,13.466596603393555,0.0,0.00043010711669921875
231,2.448351828381904,2.4750568866729736,0.3375,13.354063034057617,15.654563903808594,2.448351828381904,2.475482940673828,0.3375,11.513948440551758,13.308286666870117,0.0,0.0004260540008544922
232,2.5052819266357833,2.4750869274139404,0.3325,13.476371765136719,15.699148178100586,2.5052819266357833,2.47550892829895,0.3325,11.541604995727539,13.382911682128906,0.0,0.0004220008850097656
233,2.497197653834045,2.474947214126587,0.335,13.362884521484375,15.322208404541016,2.497197653834045,2.475365161895752,0.335,11.510610580444336,13.31782341003418,0.0,0.00041794776916503906
234,2.4753457031839043,2.4743475914001465,0.3325,13.465166091918945,15.702962875366211,2.4753457031839043,2.474761486053467,0.3325,11.70969009399414,13.572931289672852,0.0,0.0004138946533203125
235,2.575069105576378,2.4758801460266113,0.325,12.897491455078125,14.404773712158203,2.575069105576378,2.476289987564087,0.325,11.725664138793945,13.464689254760742,0.0,0.00040984153747558594
236,2.6386231706171603,2.4787392616271973,0.3125,13.331174850463867,15.418052673339844,2.6480332400620714,2.4793448448181152,0.3125,11.769533157348633,13.578176498413086,0.009410069444911073,0.0006055831909179688
237,2.5100529900634188,2.478834390640259,0.325,13.565540313720703,15.413761138916016,2.5100529900634188,2.479433298110962,0.325,11.78288459777832,13.677120208740234,0.0,0.000598907470703125
238,2.578049730322651,2.480367422103882,0.3225,13.50092887878418,15.98811149597168,2.578049730322651,2.48095965385437,0.3225,11.70969009399414,13.774871826171875,0.0,0.0005922317504882812
239,2.601098255173949,2.482365131378174,0.3225,13.297080993652344,15.302896499633789,2.601098255173949,2.4829506874084473,0.3225,11.702299118041992,13.530254364013672,0.0,0.0005855560302734375
240,2.524173796061252,2.482715368270874,0.3375,12.892484664916992,14.611959457397461,2.5176539521402947,2.4831573963165283,0.3375,11.738777160644531,13.532400131225586,0.006519843920957058,0.0004420280456542969
241,2.5300921674089896,2.483187198638916,0.34,13.401031494140625,15.411138534545898,2.5300921674089896,2.4836249351501465,0.34,11.706829071044922,13.53597640991211,0.0,0.00043773651123046875
242,2.5251545413874164,2.483551025390625,0.365,13.31472396850586,15.475273132324219,2.5251545413874164,2.4839842319488525,0.365,11.746883392333984,13.557195663452148,0.0,0.00043320655822753906
243,2.56020501181968,2.484645128250122,0.35,13.17906379699707,15.110969543457031,2.5493240122850818,2.484846353530884,0.35,11.745214462280273,13.517618179321289,0.010880999534598423,0.00020122528076171875
244,2.546960913552667,2.485448122024536,0.3475,13.359785079956055,15.449285507202148,2.546960913552667,2.4856481552124023,0.3475,11.813640594482422,13.611316680908203,0.0,0.00020003318786621094
245,2.5093884340617314,2.4854583740234375,0.285,12.983083724975586,14.490842819213867,2.5093884340617314,2.485657215118408,0.285,11.860132217407227,13.626575469970703,0.0,0.00019884109497070312
246,2.4895978121482902,2.4850592613220215,0.2925,13.306617736816406,15.330076217651367,2.4895978121482902,2.4852569103240967,0.2925,11.934757232666016,13.883590698242188,0.0,0.0001976490020751953
247,2.460009960273612,2.4840545654296875,0.29,13.083457946777344,15.662431716918945,2.460009960273612,2.484251022338867,0.29,15.182971954345703,17.271757125854492,0.0,0.0001964569091796875
248,2.4907410697200665,2.4837050437927246,0.2825,13.244867324829102,15.871047973632812,2.4907410697200665,2.483900308609009,0.2825,11.693716049194336,13.602733612060547,0.0,0.0001952648162841797
249,2.586666398712842,2.48534893989563,0.28,13.479471206665039,15.71202278137207,2.586666398712842,2.4855427742004395,0.28,11.702537536621094,13.519048690795898,0.0,0.0001938343048095703
250,2.6298895581036206,2.487863063812256,0.3225,12.68625259399414,14.513254165649414,2.6298895581036206,2.48805570602417,0.3225,11.555910110473633,13.36979866027832,0.0,0.0001926422119140625
251,2.707277621562266,2.4919376373291016,0.32,13.515949249267578,15.748739242553711,2.707277621562266,2.49212908744812,0.32,11.796951293945312,13.877153396606445,0.0,0.0001914501190185547
252,2.654704972423711,2.4948699474334717,0.315,13.259649276733398,15.448331832885742,2.654704972423711,2.4950602054595947,0.315,11.5966796875,13.705968856811523,0.0,0.00019025802612304688
253,2.6796206446068447,2.498272180557251,0.31,13.171195983886719,15.574216842651367,2.6796206446068447,2.4984614849090576,0.31,11.937379837036133,13.808012008666992,0.0,0.00018930435180664062
254,2.599538294068354,2.499981641769409,0.3175,13.605594635009766,15.893936157226562,2.599538294068354,2.5001697540283203,0.3175,11.952877044677734,13.806343078613281,0.0,0.0001881122589111328
255,2.6193240624251932,2.502072811126709,0.27,12.725353240966797,14.400959014892578,2.6193240624251932,2.5022594928741455,0.27,11.682987213134766,13.436555862426758,0.0,0.00018668174743652344
256,2.6569773854515195,2.5049045085906982,0.27,13.376235961914062,15.624523162841797,2.6569773854515195,2.5050899982452393,0.27,11.574745178222656,13.393878936767578,0.0,0.00018548965454101562
257,2.64640420581946,2.507479667663574,0.2675,13.17286491394043,15.078067779541016,2.64640420581946,2.5076639652252197,0.2675,11.734962463378906,13.671398162841797,0.0,0.0001842975616455078
258,2.6959803290085786,2.511029005050659,0.2675,13.520956039428711,15.778064727783203,2.6959803290085786,2.511212110519409,0.2675,11.603355407714844,13.441801071166992,0.0,0.00018310546875
259,2.660813180660495,2.5138111114501953,0.275,13.344287872314453,15.509366989135742,2.660813180660495,2.51399302482605,0.275,11.560201644897461,13.415336608886719,0.0,0.0001819133758544922
260,2.692466694811658,2.5171968936920166,0.37,12.819528579711914,14.562845230102539,2.692466694811658,2.5173776149749756,0.37,11.571645736694336,13.35597038269043,0.0,0.00018072128295898438
261,2.723028932865876,2.5211541652679443,0.3875,13.45205307006836,15.465497970581055,2.727032638715796,2.5214152336120605,0.3875,11.628866195678711,13.576745986938477,0.004003705849920269,0.00026106834411621094
262,2.7505704786830267,2.5256125926971436,0.3575,13.42153549194336,15.64931869506836,2.7505704786830267,2.5258712768554688,0.3575,11.779069900512695,13.594627380371094,0.0,0.0002586841583251953
263,2.723350706385764,2.5294551849365234,0.38,13.335704803466797,15.400171279907227,2.723350706385764,2.5297117233276367,0.38,11.739969253540039,13.522624969482422,0.0,0.00025653839111328125
264,2.763325648235917,2.534050226211548,0.3475,13.26751708984375,15.318155288696289,2.763325648235917,2.53430438041687,0.3475,11.699914932250977,13.484954833984375,0.0,0.0002541542053222656
265,2.4550989922430624,2.5323562622070312,0.3,12.670755386352539,14.135599136352539,2.4550989922430624,2.5326082706451416,0.3,11.691570281982422,13.480663299560547,0.0,0.00025200843811035156
266,2.478275865614827,2.5311548709869385,0.295,13.290882110595703,15.338420867919922,2.478275865614827,2.531404733657837,0.295,11.684656143188477,13.481855392456055,0.0,0.0002498626708984375
267,2.4999590883866483,2.5304081439971924,0.3075,13.184547424316406,15.08474349975586,2.4999590883866483,2.530656099319458,0.3075,11.72327995300293,13.585329055786133,0.0,0.000247955322265625
268,2.5199390536348245,2.5300748348236084,0.305,13.358831405639648,15.453338623046875,2.5199390536348245,2.530320644378662,0.305,11.791467666625977,13.599157333374023,0.0,0.00024580955505371094
269,2.4788458500137103,2.5289220809936523,0.295,13.263940811157227,15.492439270019531,2.4788458500137103,2.529165744781494,0.295,11.699438095092773,13.503789901733398,0.0,0.00024366378784179688
270,2.328933687178253,2.524780750274658,0.1925,12.826919555664062,14.644861221313477,2.328933687178253,2.525022268295288,0.1925,11.739730834960938,13.531923294067383,0.0,0.0002415180206298828
271,2.3203760855380624,2.520528554916382,0.21,13.32712173461914,15.230417251586914,2.325616148008267,2.5208728313446045,0.21,11.744022369384766,13.547420501708984,0.005240062470204698,0.00034427642822265625
272,2.317134492639156,2.5162737369537354,0.1875,13.385295867919922,15.570640563964844,2.317134492639156,2.5166144371032715,0.1875,11.697769165039062,13.482093811035156,0.0,0.0003407001495361328
273,2.2842583725872654,2.5114243030548096,0.195,13.218402862548828,15.349388122558594,2.2842583725872654,2.511761426925659,0.195,11.905908584594727,13.703107833862305,0.0,0.0003371238708496094
274,2.2820880137735857,2.5066022872924805,0.2025,13.315439224243164,15.367746353149414,2.2820880137735857,2.5069360733032227,0.2025,11.789798736572266,13.882637023925781,0.0,0.0003337860107421875
275,2.256024605844755,2.501331329345703,0.175,12.735605239868164,14.248371124267578,2.256024605844755,2.501661777496338,0.175,11.797666549682617,13.545751571655273,0.0,0.0003304481506347656
276,2.2392619241648717,2.4958033561706543,0.175,13.434410095214844,15.702962875366211,2.2392619241648717,2.4961304664611816,0.175,11.674880981445312,13.501882553100586,0.0,0.00032711029052734375
277,2.2520183336580515,2.490609645843506,0.1925,13.281106948852539,15.377521514892578,2.2520183336580515,2.490933418273926,0.1925,11.669158935546875,13.491630554199219,0.0,0.0003237724304199219
278,2.322607547273313,2.48689341545105,0.165,13.318777084350586,15.352487564086914,2.322607547273313,2.4872138500213623,0.165,11.792898178100586,13.621091842651367,0.0,0.0003204345703125
279,2.2520183336580515,2.4818317890167236,0.1625,13.254642486572266,15.36250114440918,2.2439183099643727,2.4819884300231934,0.1625,11.79957389831543,13.60177993774414,0.008100023693678793,0.00015664100646972656
280,2.1878409730307378,2.4755728244781494,0.105,12.897491455078125,14.610528945922852,2.1878409730307378,2.4757282733917236,0.105,11.777877807617188,13.542413711547852,0.0,0.00015544891357421875
281,2.165551265919564,2.468963384628296,0.11,13.51785659790039,15.571117401123047,2.165551265919564,2.4691178798675537,0.11,11.779069900512695,13.553142547607422,0.0,0.0001544952392578125
282,2.1301124495191686,2.4617490768432617,0.1075,13.314485549926758,15.465021133422852,2.1301124495191686,2.461902379989624,0.1075,11.744976043701172,13.561010360717773,0.0,0.0001533031463623047
283,2.1567328236883365,2.455164909362793,0.1025,13.199090957641602,15.168428421020508,2.1567328236883365,2.4553170204162598,0.1025,11.623382568359375,13.473033905029297,0.0,0.00015211105346679688
284,2.1969241012764664,2.4494688510894775,0.1075,13.246297836303711,15.362262725830078,2.1969241012764664,2.449619770050049,0.1075,11.608362197875977,13.387203216552734,0.0,0.00015091896057128906
285,2.154071513110943,2.443011522293091,0.12,12.691497802734375,14.142990112304688,2.1448826029753723,2.4429802894592285,0.12,11.62862777709961,13.460397720336914,0.009188910135570882,3.123283386230469e-05
286,2.1836646948659855,2.437230348587036,0.125,13.732671737670898,16.01552963256836,2.1836646948659855,2.4372005462646484,0.125,11.752843856811523,13.546943664550781,0.0,2.9802322387695312e-05
287,2.167604440054184,2.431217908859253,0.1375,13.463497161865234,15.396595001220703,2.167604440054184,2.4311892986297607,0.1375,11.870622634887695,13.770818710327148,0.0,2.86102294921875e-05
288,2.1701104188553684,2.425342321395874,0.135,13.359785079956055,15.505552291870117,2.1701104188553684,2.4253149032592773,0.135,11.72637939453125,13.549089431762695,0.0,2.7418136596679688e-05
289,2.2210975315820742,2.420553207397461,0.145,13.34834098815918,15.49220085144043,2.2210975315820742,2.4205269813537598,0.145,11.71422004699707,13.569831848144531,0.0,2.6226043701171875e-05
290,2.175383779379169,2.414938449859619,0.135,12.710332870483398,14.421939849853516,2.175383779379169,2.4149134159088135,0.135,11.678457260131836,13.466835021972656,0.0,2.5033950805664062e-05
291,2.174705623532439,2.4093925952911377,0.1325,13.471364974975586,15.75779914855957,2.174705623532439,2.4093687534332275,0.1325,11.744499206542969,13.525962829589844,0.0,2.384185791015625e-05
292,2.276765856902555,2.4059252738952637,0.13,13.449430465698242,15.592336654663086,2.276765856902555,2.40590238571167,0.13,11.673688888549805,13.612747192382812,0.0,2.288818359375e-05
293,2.2291285170926085,2.4015793800354004,0.15,13.384103775024414,15.717029571533203,2.2291285170926085,2.401557683944702,0.15,11.604547500610352,13.466119766235352,0.0,2.1696090698242188e-05
294,2.2623510679507133,2.397947311401367,0.14,13.642072677612305,16.250133514404297,2.2623510679507133,2.3979268074035645,0.14,11.995077133178711,13.757467269897461,0.0,2.0503997802734375e-05
295,2.6241210493143106,2.401430368423462,0.23,12.880563735961914,14.892339706420898,2.6241210493143106,2.4014108180999756,0.23,11.717557907104492,13.511180877685547,0.0,1.9550323486328125e-05
296,2.553023501340015,2.403485059738159,0.2275,13.25678825378418,15.135049819946289,2.553023501340015,2.4034667015075684,0.2275,11.744976043701172,13.557672500610352,0.0,1.8358230590820312e-05
297,2.5659243497011968,2.405768632888794,0.2225,13.294219970703125,15.477895736694336,2.5659243497011968,2.4057512283325195,0.2225,11.734485626220703,13.546228408813477,0.0,1.7404556274414062e-05
298,2.522369639040247,2.4071786403656006,0.215,13.461589813232422,15.589237213134766,2.522369639040247,2.4071621894836426,0.215,11.749029159545898,13.58652114868164,0.0,1.6450881958007812e-05
299,2.527286397019176,2.40867018699646,0.2,13.342142105102539,15.461444854736328,2.5264536420891437,2.4086387157440186,0.2025,11.831045150756836,13.617515563964844,0.000832754930032209,3.147125244140625e-05
